Periodo,Variable,Geografia,Valor
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,35.07
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,31.658
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,230.669
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,84.508
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,88.921
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,111.289
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,105.755
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,74.97
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,54.12
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,53.639
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,454.95
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",42.619
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,27.711
2010-02-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,131.693
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1773.732
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1473.082
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,32.15
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,59.391
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,91.136
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,466.362
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,65.954
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,123.099
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,22.083
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,50.191
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,35.107
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,33.213
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,237.992
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,86.424
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,89.176
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,109.062
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,105.815
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,75.691
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,54.258
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,53.871
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,459.452
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",43.53
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,28.225
2010-03-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,134.876
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1769.101
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1468.761
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,32.549
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,59.841
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,90.316
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,466.625
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,65.844
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,122.943
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,22.158
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,48.148
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,35
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,31.535
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,234.417
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,88.3
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,86.327
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,98.795
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,101.601
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,74.634
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,53.626
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,52.913
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,459.574
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",44.92
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,28.349
2010-04-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,147.694
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1767.656
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1468.964
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,32.403
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,59.879
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,89.547
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,465.929
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,65.832
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,123.646
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,22.186
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,48.825
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,34.548
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,29.505
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,219.958
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,88.636
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,84.661
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,90.87
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,102.35
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,72.864
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,53.224
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,51.974
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,459.008
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",45.216
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,28.644
2010-05-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,155.712
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1771.643
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1473.118
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.741
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,60.147
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,89.567
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,466.231
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,65.815
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,125.047
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,22.246
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,50.329
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,34.471
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,28.59
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,221.025
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,89.252
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,84.73
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,91.766
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,103.546
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,73.685
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,53.302
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,51.351
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,459.962
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",45.323
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,28.877
2010-06-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,160.096
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1775.221
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1476.369
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,30.567
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,60.147
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,90.395
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,466.455
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,65.272
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,125.871
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,22.515
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,50.598
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,34.043
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,27.69
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,219.702
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,89.642
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,85.464
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,91.138
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,102.704
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,73.125
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,53.058
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,51.289
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,460.33
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",46.167
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,28.674
2010-07-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,161.662
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1785.985
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1481.402
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,29.481
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,60.709
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,90.688
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,468.24
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,65.557
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,126.319
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,23.132
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,52.156
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,34.054
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,26.71
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,220.202
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,90.035
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,86.362
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,91.245
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,102.632
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,73.355
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,52.949
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,51.831
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,462.056
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",46.974
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,29.695
2010-08-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,160.563
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1792.872
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1488.511
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,29.42
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,61.315
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,91.981
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,470.756
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,66.029
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,126.243
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,23.445
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,53.784
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,34.133
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,26.683
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,220.022
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,89.043
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,86.427
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,88.977
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,105.891
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,73.683
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,53.1
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,53.167
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,464.502
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",47.339
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,30.7
2010-09-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,158.147
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1804.121
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1497.05
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,29.338
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,61.545
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,92.241
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,473.759
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,66.662
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,133.647
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,23.931
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,54.406
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,34.397
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,27.552
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,221.562
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,87.923
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,86.576
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,89.071
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,108.431
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,75.171
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,53.986
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,53.584
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,467.313
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",46.26
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,31.575
2010-10-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,155.348
2010-11-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1822.661
2010-11-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1506.421
2010-11-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,30.712
2010-11-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,61.954
2010-11-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,93.428
